written_utc,animal,session,firmware,window_s,probe,xml,perm,sp_adj,sp_within,sp_between,sp_contrast,sp_rows,lfp_adj,lfp_within,lfp_between,lfp_contrast,hp_adj,hp_within,hp_between,hp_contrast,dead_cols
2026-09-03T05:39:07+00:00,SF11,1_20260831_191341.611,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,1.61,1.49,1.47,0.14,53,0.953,0.941,0.935,0.018,0.587,0.579,0.569,0.018,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,1.72,1.73,1.5,0.22,57,0.819,0.799,0.789,0.03,0.159,0.172,0.109,0.05,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,1.64,1.74,1.5,0.14,57,0.811,0.8,0.789,0.022,0.165,0.171,0.109,0.056,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,1.63,1.76,1.5,0.13,57,0.822,0.797,0.79,0.033,0.158,0.181,0.107,0.051,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,1.69,1.75,1.5,0.19,57,0.814,0.798,0.79,0.025,0.176,0.178,0.107,0.069,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,1.74,1.72,1.5,0.24,57,0.828,0.805,0.787,0.041,0.167,0.165,0.111,0.056,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,1.62,1.74,1.5,0.12,57,0.842,0.803,0.787,0.054,0.165,0.165,0.111,0.054,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,1.5,1.62,1.54,-0.04,57,0.818,0.8,0.789,0.029,0.135,0.15,0.116,0.019,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,1.84,1.58,1.54,0.3,57,0.834,0.798,0.789,0.045,0.131,0.151,0.116,0.015,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,1.56,1.64,1.53,0.03,57,0.828,0.792,0.791,0.037,0.133,0.151,0.116,0.017,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,1.56,1.64,1.53,0.03,57,0.82,0.793,0.791,0.03,0.127,0.151,0.116,0.011,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,1.49,1.63,1.54,-0.05,57,0.82,0.795,0.79,0.029,0.136,0.147,0.117,0.019,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,1.55,1.62,1.54,0.01,57,0.813,0.796,0.79,0.023,0.13,0.148,0.117,0.014,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,1.58,1.63,1.53,0.05,57,0.826,0.792,0.791,0.035,0.128,0.153,0.115,0.012,
2026-09-03T05:40:14+00:00,SF12,2_20260831_191613.417,64,120.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,1.93,1.58,1.53,0.39,57,0.857,0.788,0.791,0.066,0.149,0.15,0.115,0.034,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.5,18,1.68,1.66,1.46,0.23,18,0.981,0.973,0.955,0.027,0.724,0.717,0.702,0.022,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.389,18,1.53,1.68,1.46,0.07,18,0.976,0.974,0.955,0.021,0.718,0.717,0.702,0.016,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.5,18,1.68,1.65,1.46,0.23,18,0.985,0.973,0.955,0.03,0.73,0.716,0.702,0.028,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.333,18,1.51,1.67,1.46,0.05,18,0.975,0.975,0.955,0.02,0.716,0.718,0.702,0.014,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.444,18,1.68,1.66,1.46,0.23,18,0.982,0.973,0.955,0.027,0.726,0.716,0.703,0.024,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.389,18,1.51,1.68,1.46,0.05,18,0.974,0.974,0.955,0.019,0.718,0.717,0.703,0.016,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.278,18,2.07,1.52,1.51,0.56,18,0.976,0.97,0.956,0.02,0.715,0.715,0.703,0.012,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.056,18,1.5,1.62,1.51,-0.02,18,0.969,0.971,0.956,0.013,0.712,0.715,0.703,0.009,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.0,18,1.46,1.66,1.5,-0.04,18,0.969,0.971,0.956,0.013,0.71,0.71,0.705,0.006,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.111,18,1.84,1.6,1.5,0.34,18,0.975,0.97,0.956,0.02,0.71,0.71,0.705,0.006,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.222,18,1.99,1.52,1.51,0.47,18,0.974,0.971,0.956,0.018,0.717,0.714,0.703,0.013,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.111,18,1.5,1.62,1.51,-0.02,18,0.97,0.971,0.956,0.015,0.712,0.715,0.703,0.008,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.0,18,1.47,1.67,1.5,-0.03,18,0.969,0.971,0.956,0.013,0.709,0.711,0.705,0.004,
2026-09-03T05:45:14+00:00,SF07,10_20260901_234332.691,65,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.111,18,1.84,1.6,1.5,0.34,18,0.974,0.97,0.956,0.018,0.708,0.711,0.705,0.004,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.163,43,1.58,1.52,1.47,0.11,43,0.978,0.965,0.938,0.04,0.287,0.274,0.243,0.043,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.116,43,1.5,1.53,1.47,0.03,43,0.97,0.967,0.938,0.032,0.278,0.276,0.243,0.034,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.186,43,1.57,1.52,1.47,0.1,43,0.984,0.965,0.938,0.046,0.3,0.274,0.243,0.057,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.14,43,1.52,1.53,1.47,0.05,43,0.968,0.967,0.938,0.03,0.275,0.277,0.243,0.032,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.163,43,1.58,1.52,1.47,0.11,43,0.979,0.965,0.938,0.041,0.291,0.272,0.244,0.047,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.116,43,1.51,1.53,1.47,0.04,43,0.967,0.967,0.938,0.029,0.278,0.274,0.244,0.035,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.047,43,1.55,1.49,1.48,0.07,43,0.97,0.964,0.939,0.031,0.266,0.264,0.247,0.019,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.0,43,1.48,1.5,1.48,-0.0,43,0.96,0.965,0.939,0.021,0.261,0.264,0.247,0.014,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.0,43,1.48,1.5,1.48,0.0,43,0.962,0.964,0.939,0.023,0.258,0.261,0.248,0.009,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.047,43,1.54,1.5,1.48,0.06,43,0.972,0.963,0.939,0.033,0.259,0.261,0.248,0.011,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.047,43,1.54,1.49,1.48,0.06,43,0.968,0.964,0.939,0.029,0.269,0.263,0.247,0.022,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.023,43,1.48,1.5,1.48,0.0,43,0.962,0.965,0.939,0.023,0.261,0.264,0.247,0.014,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.0,43,1.48,1.51,1.48,-0.0,43,0.959,0.964,0.939,0.02,0.259,0.261,0.248,0.011,
2026-09-03T05:48:00+00:00,SF07,2_20260901_002100.939,64,300.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.047,43,1.52,1.5,1.48,0.04,43,0.968,0.963,0.939,0.029,0.257,0.261,0.248,0.008,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.234,47,0.0,22,0.44,25,1.27,1.19,1.14,0.13,47,0.98,0.968,0.943,0.037,0.307,0.295,0.265,0.043,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.149,47,0.045,22,0.24,25,1.18,1.21,1.14,0.04,47,0.972,0.969,0.943,0.029,0.298,0.296,0.265,0.033,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.319,47,0.182,22,0.44,25,1.27,1.19,1.14,0.13,47,0.985,0.968,0.943,0.042,0.32,0.295,0.264,0.055,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.17,47,0.091,22,0.24,25,1.18,1.21,1.14,0.04,47,0.97,0.97,0.943,0.028,0.296,0.298,0.264,0.031,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.255,47,0.045,22,0.44,25,1.27,1.19,1.14,0.13,47,0.981,0.968,0.943,0.038,0.311,0.293,0.265,0.046,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.128,47,0.0,22,0.24,25,1.18,1.21,1.14,0.04,47,0.97,0.97,0.943,0.027,0.299,0.294,0.265,0.033,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.064,47,0.0,22,0.12,25,1.22,1.18,1.15,0.07,47,0.972,0.966,0.944,0.028,0.287,0.284,0.269,0.018,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.0,47,0.0,22,0.0,25,1.16,1.18,1.15,0.01,47,0.963,0.968,0.944,0.019,0.282,0.285,0.269,0.013,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.0,47,0.0,22,0.0,25,1.16,1.18,1.15,0.01,47,0.965,0.967,0.944,0.021,0.279,0.282,0.27,0.009,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.106,47,0.045,22,0.16,25,1.21,1.17,1.15,0.06,47,0.974,0.965,0.944,0.03,0.28,0.281,0.27,0.01,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.064,47,0.0,22,0.12,25,1.22,1.17,1.15,0.07,47,0.971,0.967,0.944,0.027,0.29,0.284,0.269,0.021,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.043,47,0.091,22,0.0,25,1.17,1.18,1.15,0.02,47,0.965,0.967,0.944,0.021,0.282,0.285,0.269,0.013,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.021,47,0.045,22,0.0,25,1.16,1.18,1.15,0.01,47,0.962,0.967,0.944,0.018,0.28,0.282,0.27,0.011,
2026-09-03T05:55:36+00:00,SF07,2_20260901_002100.939,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.085,47,0.0,22,0.16,25,1.19,1.18,1.15,0.04,47,0.971,0.966,0.944,0.027,0.278,0.282,0.27,0.008,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.5,24,0.222,9,0.667,15,1.45,1.33,1.14,0.31,24,0.979,0.97,0.949,0.03,0.695,0.687,0.671,0.023,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.375,24,0.333,9,0.4,15,1.3,1.35,1.14,0.16,24,0.973,0.971,0.949,0.024,0.689,0.688,0.671,0.017,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.625,24,0.556,9,0.667,15,1.46,1.33,1.14,0.32,24,0.983,0.97,0.949,0.034,0.701,0.687,0.671,0.03,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.292,24,0.111,9,0.4,15,1.25,1.36,1.14,0.11,24,0.972,0.971,0.949,0.023,0.686,0.689,0.671,0.015,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.417,24,0.0,9,0.667,15,1.39,1.34,1.14,0.25,24,0.979,0.97,0.949,0.03,0.697,0.686,0.672,0.026,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.375,24,0.333,9,0.4,15,1.35,1.34,1.14,0.21,24,0.971,0.971,0.949,0.022,0.688,0.687,0.672,0.017,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.125,24,0.0,9,0.2,15,1.47,1.23,1.18,0.29,24,0.973,0.967,0.95,0.023,0.685,0.684,0.672,0.013,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.042,24,0.0,9,0.067,15,1.19,1.28,1.18,0.01,24,0.965,0.968,0.95,0.015,0.681,0.685,0.672,0.009,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.083,24,0.222,9,0.0,15,1.18,1.31,1.18,0.0,24,0.965,0.968,0.95,0.015,0.68,0.68,0.674,0.006,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.167,24,0.111,9,0.2,15,1.42,1.27,1.18,0.25,24,0.973,0.967,0.95,0.023,0.68,0.68,0.674,0.006,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.208,24,0.222,9,0.2,15,1.5,1.21,1.19,0.32,24,0.971,0.967,0.95,0.021,0.687,0.684,0.673,0.014,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.042,24,0.0,9,0.067,15,1.19,1.27,1.19,0.01,24,0.967,0.968,0.95,0.016,0.681,0.684,0.673,0.009,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.125,24,0.333,9,0.0,15,1.2,1.31,1.18,0.02,24,0.965,0.968,0.95,0.015,0.679,0.68,0.674,0.005,
2026-09-03T06:00:51+00:00,SF07,10_20260901_234332.691,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.167,24,0.111,9,0.2,15,1.44,1.26,1.18,0.26,24,0.971,0.967,0.95,0.02,0.678,0.68,0.674,0.004,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.565,23,0.286,7,0.688,16,1.52,1.33,1.14,0.38,23,0.98,0.968,0.944,0.036,0.414,0.403,0.38,0.034,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.478,23,0.571,7,0.438,16,1.3,1.35,1.14,0.16,23,0.973,0.969,0.944,0.028,0.408,0.404,0.38,0.028,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.783,23,1.0,7,0.688,16,1.47,1.32,1.14,0.33,23,0.985,0.968,0.944,0.041,0.423,0.403,0.38,0.043,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.391,23,0.286,7,0.438,16,1.3,1.35,1.14,0.16,23,0.971,0.97,0.944,0.026,0.406,0.405,0.38,0.026,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.522,23,0.143,7,0.688,16,1.47,1.33,1.14,0.33,23,0.981,0.968,0.944,0.037,0.416,0.402,0.381,0.036,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.304,23,0.0,7,0.438,16,1.32,1.35,1.14,0.18,23,0.97,0.97,0.944,0.025,0.407,0.403,0.381,0.026,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.043,23,0.0,7,0.062,16,1.36,1.26,1.18,0.18,23,0.972,0.966,0.945,0.027,0.397,0.396,0.383,0.015,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.0,23,0.0,7,0.0,16,1.18,1.29,1.18,-0.0,23,0.963,0.968,0.945,0.018,0.393,0.397,0.383,0.01,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.043,23,0.0,7,0.062,16,1.26,1.25,1.19,0.07,23,0.964,0.967,0.945,0.019,0.39,0.393,0.384,0.006,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.043,23,0.0,7,0.062,16,1.3,1.24,1.19,0.11,23,0.973,0.966,0.945,0.028,0.391,0.393,0.384,0.007,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.087,23,0.143,7,0.062,16,1.38,1.25,1.18,0.2,23,0.971,0.967,0.945,0.025,0.401,0.395,0.383,0.018,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.0,23,0.0,7,0.0,16,1.18,1.28,1.18,-0.01,23,0.965,0.967,0.945,0.02,0.394,0.396,0.383,0.011,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.087,23,0.143,7,0.062,16,1.26,1.25,1.19,0.07,23,0.962,0.967,0.945,0.017,0.392,0.393,0.384,0.008,
2026-09-03T06:06:05+00:00,SF07,15_20260902_082418.755,65,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.087,23,0.143,7,0.062,16,1.3,1.24,1.19,0.11,23,0.97,0.966,0.945,0.025,0.39,0.393,0.384,0.006,
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,identity,0.148,54,0.276,29,0.0,25,1.55,1.51,1.29,0.27,62,0.731,0.736,0.589,0.143,0.494,0.502,0.474,0.019,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,identity,0.111,54,0.138,29,0.08,25,1.44,1.55,1.29,0.15,62,0.732,0.725,0.59,0.141,0.482,0.495,0.476,0.006,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,v57fix,0.111,54,0.172,29,0.04,25,1.47,1.51,1.3,0.17,62,0.695,0.713,0.595,0.1,0.489,0.5,0.475,0.014,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,v57fix,0.185,54,0.207,29,0.16,25,1.65,1.7,1.25,0.4,62,0.733,0.754,0.585,0.148,0.505,0.51,0.472,0.033,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,v57inv,0.074,54,0.138,29,0.0,25,1.48,1.44,1.31,0.17,62,0.717,0.665,0.602,0.115,0.483,0.494,0.476,0.007,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,v57inv,0.093,54,0.069,29,0.12,25,1.54,1.63,1.27,0.27,62,0.777,0.749,0.583,0.194,0.494,0.503,0.474,0.02,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,wildmap,0.093,54,0.138,29,0.04,25,1.55,1.43,1.31,0.25,62,0.716,0.729,0.592,0.124,0.494,0.49,0.477,0.017,2 4 32 36 54 56 58 62
